Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799_e2_2251,valid,5,0.887,34 28 20 11,311,0,0.001,0.004,0,0.001,0.005,0.006,0.008,0.25,0.099,0.011,0.158,732,685,717,195,488,313,69,73,20,88.744,6.832,2.139,1,7.558,44,26,0,57540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e3_4133,valid,5,1.51,44 39 29 13,429,0,0.002,0.019,0.001,0.003,0.014,0.015,0.042,0.444,0.15,0.014,0.237,1204,1160,1205,255,903,641,91,120,26,117.714,10.188,2.558,1,8.088,41,17,0,59640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/FIREFLY_7,valid,4,2.57,59 44 21,701,0.002,0.012,0.097,0.001,0.005,0.053,0.044,0.054,0.933,0.231,0.039,0.329,2210,1998,2065,556,1446,929,106,263,35,121.363,22.51,3.969,8,15.446,203,166,0.003,40988
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e1_556,invalid,8,3.131,50 43 34 28 25 20 15 8,405,0,0,0.069,0,0.009,0.188,0.018,0.065,1.305,0.124,0.009,0.445,2659,2463,2546,566,1893,1786,56,81,37,70.007,8.308,5.447,1,8.005,185,158,0.001,57100
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/_6counters,invalid,7,0.744,27 24 21 16 13 12 10,232,0,0,0.003,0,0.001,0.006,0.005,0.019,0.287,0.089,0.004,0.124,962,808,834,38,764,717,19,41,9,8.122,3.59,1.386,1,2.001,148,144,0.001,34472
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_4_e2_2799,valid,5,1.553,48 43 31 16,448,0.001,0.002,0.021,0,0.003,0.013,0.017,0.034,0.478,0.144,0.018,0.23,1344,1287,1335,369,916,642,82,138,27,102.345,11.579,2.757,1,7.972,54,29,0,57776
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/twisted_counters,valid,6,0.513,27 24 20 17 12,249,0,0.001,0.004,0,0.001,0.002,0.003,0.006,0.253,0.035,0.009,0.047,723,606,632,145,456,336,36,93,9,13.805,6.792,1.5,2,2.389,110,106,0.001,34948
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/protocol/rtp_vt,valid,9,10.089,89 88 86 83 79 74 71 70,1076,0.001,0.018,0.609,0.019,0.033,0.32,0.089,0.774,2.593,0.55,0.037,2.142,7440,7246,7372,1905,5284,4690,224,361,35,252.975,26.437,3.763,2,8.324,187,157,0.001,92092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e1_152_e1_391,valid,6,0.384,22 20 16 13 6,169,0,0,0.001,0,0.001,0.002,0.001,0.002,0.186,0.029,0.004,0.042,563,488,515,214,268,211,21,41,10,15.167,4.039,1.607,2,4.14,69,63,0,34952
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/cd,valid,9,1.546,83 81 78 74 69 62 49 26,429,0,0.001,0.018,0,0.004,0.007,0.008,0.025,0.64,0.09,0.011,0.242,1704,1415,1509,524,867,722,72,92,22,43.156,9.853,3.142,2,5.069,283,263,0.001,37848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/misc/twisted_counters,valid,8,0.767,32 29 26 23 21 18 9,228,0,0,0.004,0,0.001,0.007,0.006,0.019,0.324,0.085,0.003,0.097,1074,920,942,48,859,813,19,44,8,7.127,4.104,1.312,1,2.059,148,145,0.001,34588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/_6counters,invalid,9,1.465,45 42 38 33 29 28 26 22 14,456,0,0.002,0.018,0,0.004,0.007,0.006,0.022,0.639,0.082,0.011,0.231,1918,1581,1629,202,1365,1205,23,148,11,11.7,9.844,1.559,1,2.233,331,325,0.002,37676
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244_e1_823,valid,10,2.126,18 17 14 12 9 7 4 3 1,424,0,0.001,0.039,0,0.005,0.066,0.018,0.059,0.989,0.088,0.009,0.257,2741,2525,2569,488,2024,1876,40,97,16,27.287,7.301,2.172,2,4.177,209,198,0.001,39644
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_190,valid,11,4.349,23 18 14 12 11 10 9 8 6 4,634,0.001,0.002,0.069,0,0.014,0.126,0.045,0.106,1.815,0.198,0.017,0.728,4169,3709,3788,1709,1978,1742,66,157,29,74.015,13.009,4.668,1,7.36,450,430,0.002,57180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/protocol/rtp_all,valid,8,3.405,20 17 12 9 5 2 0,344,0,0,0.004,0,0.002,0.12,0.223,0.212,0.38,1.181,0.005,0.324,604,350,379,55,306,215,42,45,25,35.002,3.499,2.231,1,5.462,236,224,0.003,71860
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_968,invalid,5,3.626,64 51 38 23 7,366,0,0,0.124,0,0.006,0.344,0.019,0.014,1.41,0.142,0.009,0.441,2459,2303,2402,281,2005,1897,61,88,39,68.725,8.917,5.957,1,7.646,139,116,0.003,57388
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e1_1350,invalid,5,7.267,123 111 82 47 19,555,0.001,0.001,0.444,0.001,0.012,0.718,0.061,0.11,2.328,0.316,0.014,1.179,4699,4515,4674,515,3977,3750,120,133,51,143.243,13.72,7.956,1,10.597,178,131,0.002,90180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244,valid,12,10.179,26 25 23 21 17 15 12 8 6 4 2,1034,0.002,0.014,0.512,0.006,0.022,0.537,0.148,1.049,3.294,0.339,0.037,1.602,9180,8757,8882,1841,6876,6343,94,328,31,62.793,22.385,3.298,1,5.066,416,391,0.002,89104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e1_152,valid,10,2.384,57 55 51 48 42 36 28 20 10,455,0,0.001,0.026,0,0.005,0.039,0.016,0.027,1.138,0.108,0.013,0.331,2984,2716,2787,1056,1642,1472,53,109,15,33.572,9.539,2.146,2,4.355,258,251,0.002,57152
experimental-result-main/kind2-benchmarks-master/FunctionalChain/relatedCounters/relatedCounters_small_bounds,valid,12,4.48,11 10 9 8 7 6 5 4 3 2 1,426,0.001,0.001,0.281,0,0.009,0.602,0.031,0.062,1.74,0.127,0.009,0.372,5710,5394,5416,709,4686,4555,28,89,11,21.638,8.883,1.974,2,2.508,305,301,0.011,56948
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6,valid,15,14.374,36 33 30 28 26 23 21 19 16 14 13 12 9 7,1110,0.001,0.007,0.56,0.004,0.033,0.84,0.162,1.593,4.41,0.475,0.031,2.946,13770,13013,13150,2613,10359,9958,94,260,28,63.52,20.024,3.267,2,5.694,746,727,0.023,154896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e6_236,invalid,12,13.155,66 48 39 30 26 22 19 16 13 10 7 3,766,0.001,0.001,0.485,0.001,0.02,2.068,0.068,0.25,3.566,0.471,0.01,3.256,8688,8563,8677,1145,7415,7251,83,93,44,105.253,10.406,6.805,1,7.136,104,80,0.004,91392
experimental-result-main/kind2-benchmarks-master/FunctionalChain/relatedCounters/relatedCounters_small,valid,12,2.801,11 9 8 7 6 5 4 3 2 1 0,416,0,0,0.077,0,0.007,0.261,0.013,0.024,1.264,0.102,0.009,0.289,4097,3719,3743,493,3226,3119,21,58,13,16.62,6.841,2.205,2,2.478,367,362,0.009,56544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5,valid,12,9.623,26 25 23 21 17 16 13 9 7 5 3,994,0.006,0.012,0.436,0.001,0.028,0.433,0.086,0.963,3.219,0.334,0.033,1.649,9078,8675,8793,2044,6599,6082,114,307,27,69.799,20.686,3.125,1,4.931,396,375,0.003,89612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2,valid,15,14.867,21 17 13 11 10 9 8 7 6 5 4 3 1 0,1251,0.002,0.041,0.916,0.004,0.035,1.451,0.132,0.833,4.621,0.578,0.037,2.564,12882,12171,12320,4874,7288,6703,70,453,44,89.667,26.214,6.461,1,9.426,705,666,0.003,156288
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e2_80,invalid,20,106.979,366 350 345 340 316 274 240 209 184 167 150 134 119 104 89 74 59 44 30 14,2171,0.006,0.019,11.739,0.032,0.243,7.026,0.788,3.926,22.81,4.271,0.05,37.249,32466,31459,31949,2780,28530,27919,250,442,62,291.125,31.837,8.912,1,11.921,1003,943,0.055,283984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e7_860,invalid,4,7.007,96 82 52 13,475,0.002,0.001,0.427,0,0.011,0.82,0.057,0.027,2.384,0.272,0.012,1.024,4356,4253,4384,265,3947,3768,103,127,44,125.684,12.827,7.067,1,9.422,96,58,0.001,91212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/misc/durationThm_3_e7_334,invalid,2,0.092,4 0,56,0,0,0,0,0,0.001,0,0,0.04,0.008,0.001,0.009,89,48,65,12,42,32,4,10,12,5.787,2.103,1.905,6,4.92,35,23,0,34004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e5_846,invalid,5,21.354,140 114 79 42 9,701,0.001,0.004,1.932,0.012,0.051,3.095,0.327,0.218,5.852,0.772,0.021,3.465,10192,10033,10238,427,9544,9297,119,210,67,163.149,19.324,10.122,1,11.892,141,90,0.008,156912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8_e7_3752,valid,5,0.443,15 14 11 6,141,0,0,0.001,0,0.001,0.004,0.002,0.001,0.137,0.038,0.003,0.055,361,325,356,146,188,134,25,30,22,42.062,3.757,2.717,1,7.968,32,13,0,57592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave29,valid,3,0.716,8 4,61,0,0,0,0,0,0.001,0,0.001,0.046,0.059,0.001,0.015,108,88,96,18,69,49,7,14,6,11.931,2.594,1.432,2,7.529,19,11,0,88928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/memory1/DRAGON_8,valid,5,0.7,22 21 7 4,196,0,0,0.004,0,0.001,0.016,0.004,0.001,0.218,0.056,0.007,0.087,530,496,534,124,373,275,43,56,21,68.65,6.543,3.251,2,10.146,30,11,0,61832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/large/microwave30,valid,3,1.561,8 4,60,0,0,0,0,0,0,0,0.001,0.049,0.986,0.002,0.016,96,73,81,14,58,39,5,15,7,10.506,1.933,1.505,2,7.821,19,14,0,91084
