Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_length,ucl_f_length,ucl_i_length,sml_mem,ucl_f_mem,ucl_i_mem,max
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e7_592_e3_442,invalid,0,0.011,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32184
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e2_585,valid,3,0.087,3 1,53,0,0,0,N/A,N/A,N/A,N/A,N/A,0.039,0.009,0.002,0.006,35,21,28,10,0,0,N/A,12,7,N/A,1.882,1.353,32772
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e8_649_e7_709,valid,2,0.01,0,4,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0.021,0.021,31020
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e1_1116_e2_617,valid,4,0.297,7 4 2,148,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.149,0.033,0.004,0.019,206,165,182,108,0,0,N/A,29,12,N/A,2.99,2.006,33904
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e3_1068_e3_163,invalid,0,0.011,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32288
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e7_2526,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31512
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e3_640,valid,3,0.152,12 9,73,0,0,0,N/A,N/A,N/A,N/A,N/A,0.07,0.018,0.003,0.012,63,49,58,22,0,0,N/A,17,8,N/A,2.737,1.744,34008
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987,valid,22,201.752,142 136 131 128 126 124 122 120 118 116 114 113 111 108 104 99 86 70 52 36 18,24308,0.035,0.787,21.959,N/A,N/A,N/A,N/A,N/A,52.128,47.955,0.289,53.955,38221,36710,37196,15588,0,0,N/A,1771,67,N/A,92.014,9.301,581464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,156564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e1_586,invalid,1,0.026,0,11,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.003,0,0.002,4,3,5,2,0,0,N/A,2,1,N/A,0.882,0.476,32280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e1_1115,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,109540
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/hysteresis_3,valid,3,0.06,5 3,44,0,0,0,N/A,N/A,N/A,N/A,N/A,0.024,0.008,0.001,0.004,26,20,24,3,0,0,N/A,7,4,N/A,1.095,0.871,32740
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e4_164,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,154912
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e1_1350,invalid,4,24.338,118 111 80 30,6178,0.001,0.008,1.089,N/A,N/A,N/A,N/A,N/A,12.572,6.024,0.021,1.245,6508,6400,6540,547,0,0,N/A,135,51,N/A,13.14,7.525,164968
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/PRODUCER_CONSUMMER_luke_2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,161196
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e3_11_e1_429,invalid,2,0.359,7 0,203,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.187,0.051,0.001,0.017,168,151,169,2,0,0,N/A,9,9,N/A,1.811,1.588,34064
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e8_33_e1_856,invalid,1,0.024,0,11,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.003,0,0.002,4,3,5,2,0,0,N/A,2,1,N/A,0.882,0.476,32308
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e7_592,valid,2,0.023,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.006,0.003,0,0.001,6,2,4,0,0,0,N/A,3,2,N/A,0.628,0.466,32192
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e3_57_e4_1047,valid,2,0.019,1,9,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.002,0,0,4,2,3,1,0,0,N/A,2,1,N/A,0.647,0.386,32264
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e2_405_e2_1083,invalid,2,0.288,7 0,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.139,0.04,0.002,0.015,140,123,141,2,0,0,N/A,9,9,N/A,1.787,1.563,33676
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e1_317,valid,4,0.296,9 7 5,175,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.131,0.042,0.005,0.023,139,108,122,14,0,0,N/A,25,10,N/A,2.237,1.529,34464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed_e7_207_e8_507,valid,2,0.01,0,4,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0.021,0.021,31060
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725,valid,2,0.029,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.002,0.001,0.001,3,2,3,1,0,0,N/A,2,1,N/A,0.422,0.142,33152
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e3_1068_e5_882,invalid,0,0.01,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32336
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244_e3_1071,invalid,2,0.333,7 0,196,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.174,0.046,0.001,0.017,161,144,162,2,0,0,N/A,9,9,N/A,1.807,1.588,34112
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1,valid,3,0.077,1 0,48,0,0,0,N/A,N/A,N/A,N/A,N/A,0.027,0.006,0.001,0.007,31,16,21,4,0,0,N/A,6,5,N/A,1.145,0.925,32408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3,valid,14,14.756,24 18 15 13 11 9 8 7 6 5 4 3 1,4364,0.005,0.016,0.288,N/A,N/A,N/A,N/A,N/A,6.186,2.632,0.054,2.331,8201,7626,7768,4389,0,0,N/A,301,37,N/A,21.143,5.845,93240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/PRODUCER_CONSUMER_1,valid,2,0.02,1,9,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.002,0,0,6,4,5,3,0,0,N/A,2,1,N/A,0.964,0.39,33128
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e1_919,valid,2,0.041,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.003,0,0.002,3,2,3,1,0,0,N/A,2,1,N/A,0.426,0.142,33276
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e3_1068,invalid,0,0.011,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32240
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all,valid,3,0.081,3 1,53,0,0,0,N/A,N/A,N/A,N/A,N/A,0.038,0.009,0.002,0.005,41,26,33,14,0,0,N/A,13,7,N/A,1.627,1.164,32588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e3_1068_e1_178,invalid,0,0.01,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,32304
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e7_223_e7_213,valid,3,0.042,4 2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.016,0.005,0.001,0.003,16,10,13,2,0,0,N/A,6,3,N/A,1.09,0.662,32620
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e1_389,invalid,4,4.923,51 44 31 8,1868,0,0,0.091,N/A,N/A,N/A,N/A,N/A,2.643,0.92,0.009,0.243,1817,1718,1800,93,0,0,N/A,64,39,N/A,7.32,5.851,57780
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e2_405_e3_473,invalid,2,0.289,7 0,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.138,0.042,0.002,0.015,140,123,141,2,0,0,N/A,9,9,N/A,1.787,1.563,34336
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e8_747_e7_692,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31464
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2_e7_2526_e7_2736,invalid,0,0.019,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31568
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e3_661,invalid,2,0.346,7 0,203,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.18,0.051,0.002,0.016,168,151,169,2,0,0,N/A,9,9,N/A,1.807,1.588,34320
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e2_589_e2_506,invalid,2,0.294,10 1,191,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.139,0.04,0.002,0.018,150,127,149,1,0,0,N/A,12,10,N/A,1.952,1.713,34336
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_2,valid,3,0.111,2 1,65,0,0,0,N/A,N/A,N/A,N/A,N/A,0.039,0.008,0.002,0.011,47,25,32,8,0,0,N/A,8,7,N/A,1.45,1.137,33156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1091_e3_522,valid,3,0.149,12 9,73,0,0,0,N/A,N/A,N/A,N/A,N/A,0.068,0.017,0.003,0.012,63,49,58,22,0,0,N/A,17,8,N/A,2.729,1.736,33876
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_968,invalid,7,9.993,97 85 73 55 39 24 9,3067,0.001,0.004,0.281,N/A,N/A,N/A,N/A,N/A,4.776,2.029,0.018,0.801,3219,2957,3102,440,0,0,N/A,109,43,N/A,10.514,6.244,92260
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e3_507,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,159548
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/PRODUCER_CONSUMER_vt_e7_1059_e8_1111,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,163448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2,valid,15,19.007,22 17 12 11 10 9 8 7 6 5 4 3 1 0,5294,0.003,0.018,0.41,N/A,N/A,N/A,N/A,N/A,7.666,3.614,0.062,2.987,9416,8391,8560,4721,0,0,N/A,380,32,N/A,21.592,5.038,158640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244_e1_823,valid,9,1.926,28 27 24 22 20 17 11 6,1196,0,0.001,0.014,N/A,N/A,N/A,N/A,N/A,0.928,0.293,0.019,0.169,1569,1368,1409,571,0,0,N/A,103,17,N/A,7.78,2.387,38408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e2_142_e7_209,valid,3,0.086,4 2,53,0,0,0,N/A,N/A,N/A,N/A,N/A,0.037,0.009,0.002,0.006,39,26,33,14,0,0,N/A,12,7,N/A,1.859,1.353,32784
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e8_751,valid,3,0.071,1 0,49,0,0,0,N/A,N/A,N/A,N/A,N/A,0.025,0.006,0.002,0.006,32,17,23,5,0,0,N/A,6,6,N/A,1.141,1.025,32272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_2_e7_1027_e7_359,valid,3,0.048,3 1,39,0,0,0,N/A,N/A,N/A,N/A,N/A,0.019,0.007,0.001,0.003,26,20,23,5,0,0,N/A,5,3,N/A,1.341,0.811,33408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e7_592_e7_265,valid,2,0.024,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.003,0,0.001,7,3,5,1,0,0,N/A,3,2,N/A,0.728,0.466,32280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e2_695,valid,2,0.018,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.005,0.002,0,0,4,3,4,2,0,0,N/A,2,1,N/A,0.882,0.476,32344
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e7_606,valid,4,0.227,9 8 6,135,0,0,0,N/A,N/A,N/A,N/A,N/A,0.1,0.031,0.004,0.018,101,76,89,12,0,0,N/A,25,11,N/A,2.656,1.884,34408
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e7_810,invalid,4,1.526,22 8 4 2,639,0,0,0.015,N/A,N/A,N/A,N/A,N/A,0.78,0.218,0.008,0.111,683,606,649,164,0,0,N/A,58,27,N/A,5.644,4.606,38244
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_2_e2_704_e2_13,valid,4,0.406,11 4 2,186,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.202,0.041,0.005,0.031,232,180,200,111,0,0,N/A,39,16,N/A,3.852,2.541,34592
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_1_e7_184_e3_299,valid,2,0.025,2,12,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.002,0.001,0.001,6,4,6,2,0,0,N/A,4,2,N/A,1.066,0.47,32332
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e1_217,invalid,1,0.033,1,17,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.004,0,0.003,9,5,8,3,0,0,N/A,4,2,N/A,0.976,0.568,33028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e7_244_e2_693,invalid,2,0.278,7 0,168,0,0,0,N/A,N/A,N/A,N/A,N/A,0.134,0.038,0.002,0.015,133,116,134,2,0,0,N/A,9,9,N/A,1.787,1.563,34500
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,114736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_6_e2_893,invalid,2,0.304,10 1,191,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.143,0.043,0.002,0.018,150,127,149,1,0,0,N/A,12,10,N/A,1.952,1.713,33736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e2_405_e8_1055,invalid,2,0.301,7 0,175,0,0,0,N/A,N/A,N/A,N/A,N/A,0.145,0.043,0.002,0.016,140,123,141,2,0,0,N/A,9,9,N/A,1.787,1.563,33868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e4_987_e2_80,invalid,4,34.471,127 113 54 27,7327,0.002,0.011,2.702,N/A,N/A,N/A,N/A,N/A,16.082,8.18,0.039,2.796,8610,8480,8663,1568,0,0,N/A,241,71,N/A,21.202,10.331,163712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e2_1102_e7_1163,valid,4,0.266,6 4 2,158,0,0,0,N/A,N/A,N/A,N/A,N/A,0.12,0.036,0.004,0.02,144,118,134,36,0,0,N/A,27,12,N/A,2.576,1.905,34552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856,valid,4,0.108,3 1 0,79,0,0,0,N/A,N/A,N/A,N/A,N/A,0.049,0.013,0.002,0.007,49,30,38,9,0,0,N/A,15,8,N/A,1.837,1.306,32984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_all_e8_856_e7_578,valid,4,0.134,4 1 0,107,0,0,0,N/A,N/A,N/A,N/A,N/A,0.059,0.017,0.004,0.009,77,54,65,16,0,0,N/A,16,11,N/A,2.289,1.58,33484
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e4_801,invalid,9,32.601,66 57 34 23 20 17 15 13 10,8303,0.005,0.015,1.888,N/A,N/A,N/A,N/A,N/A,13.994,6.638,0.055,5.022,11943,11728,11874,4149,0,0,N/A,286,59,N/A,26.921,8.482,160612
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e7_2044_e7_1287,invalid,0,0.018,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31752
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_5_e4_1208_e1_337,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,129096
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/fast_1_e7_2044,invalid,0,0.02,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0.001,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31652
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_3_e7_626,valid,3,0.027,1 0,20,0,0,0,N/A,N/A,N/A,N/A,N/A,0.008,0.004,0.001,0.001,9,6,8,2,0,0,N/A,3,2,N/A,0.829,0.625,32272
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/cd_e7_8,invalid,2,0.138,6 0,103,0,0,0,N/A,N/A,N/A,N/A,N/A,0.059,0.018,0.002,0.012,67,49,65,0,0,0,N/A,8,8,N/A,1.747,1.583,33188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e2_1394,valid,4,0.281,10 7 4,175,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.13,0.039,0.005,0.019,168,142,159,41,0,0,N/A,29,10,N/A,2.297,1.591,34444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_3_e3_1275_e7_529,invalid,11,22.277,85 65 61 43 37 31 25 20 15 10 4,5008,0.001,0.009,1.126,N/A,N/A,N/A,N/A,N/A,10.519,5.027,0.03,1.871,5285,5010,5207,748,0,0,N/A,164,71,N/A,16.329,10.447,163280
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e1_846_e7_397,valid,4,0.285,8 6 3,173,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.121,0.041,0.005,0.023,137,110,127,17,0,0,N/A,34,12,N/A,2.805,1.983,34564
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5,valid,12,13.629,36 32 30 28 26 23 20 18 15 12 7,6298,0.002,0.014,0.297,N/A,N/A,N/A,N/A,N/A,6.063,2.583,0.064,1.815,7911,7536,7640,2053,0,0,N/A,289,28,N/A,19.194,3.194,92352
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449_e7_353,valid,3,0.036,3 2,30,0,0,0,N/A,N/A,N/A,N/A,N/A,0.013,0.005,0.001,0.002,14,8,11,0,0,0,N/A,4,3,N/A,0.775,0.629,32412
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e8_118_e3_514,invalid,0,0.01,N/A,2,0,0,0,N/A,N/A,N/A,N/A,N/A,0.001,0.001,0,0,0,0,0,0,0,0,N/A,0,0,N/A,0,0,31984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_4_e8_118_e7_178,valid,2,0.023,2,14,0,0,0,N/A,N/A,N/A,N/A,N/A,0.007,0.002,0,0.001,7,3,5,1,0,0,N/A,2,2,N/A,0.529,0.466,32244
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e1_821_e5_911,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,130664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e2_968_e5_991,invalid,4,15.708,103 86 55 27,4478,0.001,0.004,0.867,N/A,N/A,N/A,N/A,N/A,7.717,3.424,0.03,1.127,5541,5432,5572,1284,0,0,N/A,178,61,N/A,17.283,8.609,92700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/car_5_e3_11_e5_24,invalid,2,0.359,7 0,203,0,0,0.001,N/A,N/A,N/A,N/A,N/A,0.187,0.051,0.001,0.017,168,151,169,2,0,0,N/A,9,9,N/A,1.795,1.571,34212
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2_e8_449,valid,3,0.03,2 1,24,0,0,0,N/A,N/A,N/A,N/A,N/A,0.01,0.004,0.001,0.001,10,5,7,0,0,0,N/A,3,2,N/A,0.706,0.56,32164
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/speed2,valid,3,0.042,4 2,33,0,0,0,N/A,N/A,N/A,N/A,N/A,0.015,0.005,0.002,0.003,16,10,13,2,0,0,N/A,6,3,N/A,1.166,0.738,32316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_1_e8_725_e2_1144,valid,2,0.026,1,8,0,0,0,N/A,N/A,N/A,N/A,N/A,0.009,0.002,0,0.001,3,2,3,1,0,0,N/A,2,1,N/A,0.426,0.142,32376
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int/simulation/metros_4_e3_1025,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,158892
