Model,result,ic3_k,ic3_total_time,ic3_frame_sizes,ic3_solver,ic3_extra_ucl,ic3_add_ucl,ic3_check_ucl,ic3_add_sml,ic3_extra_sml,ic3_extra_time_c,ic3_extra_time_c_n1,ic3_extra_time_F,ic3_assert_time,ic3_check_sat_time,ic3_get_unsat_core_time,get_value_time,i_ucl,i_reuse_ucl,f_ucl,f_reuse_ucl,f_sml,f_reuse_sml,sml_ind_length,ul_ind_length,ul_init_length,sml_ind_mem,ul_ind_mem,ul_init_mem,sml_init_length,sml_init_mem,i_sml,i_reuse_sml,ic3_extra_time_n0,max_size
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_rt_e1_913_e3_2128,invalid,1,13.39,1,23,0,0,0,0,0,0,0,0,0.009,13.328,0.001,0.008,9,4,9,0,6,0,1,2,3,5.044,0.841,0.738,1,4.908,3,0,0,65180
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_8_e3_786,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57640
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_11,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59664
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2_e7_5406_e2_3084,invalid,0,0.052,N/A,2,0,0,0,0,0,0,0,0,0.001,0.035,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_luke_1b_e2_3049_e3_2697,invalid,1,8.857,1,18,0,0,0,0,0,0,0,0,0.006,8.802,0.001,0.006,5,2,6,0,3,0,0,2,2,0.021,0.754,0.688,0,0.021,1,0,0,63896
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_7_e7_3157_e2_2082,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57668
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_1_e1_3184_e7_1888,valid,2,0.073,2,15,0,0,0,0,0,0,0,0,0.006,0.016,0.001,0.003,9,4,7,3,2,0,0,3,3,0.021,0.854,0.599,1,6.1,3,1,0,59672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_u1_e7_3318,invalid,1,0.057,0,14,0,0,0,0,0,0,0.001,0,0.005,0.013,0,0.005,3,1,4,0,2,0,1,1,2,5.104,0.489,0.563,0,0.021,1,0,0,36984
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all2,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,72300
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_7_e2_2872_e3_2640,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,57552
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/FIREFLY_u1,valid,6,2.673,24 22 19 14 8,214,0,0.001,0.002,0,0.001,0.285,0.138,0.282,0.181,1.309,0.007,0.114,494,458,479,61,393,296,38,44,12,42.679,5.019,1.698,1,6.173,33,23,0.006,89452
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_10_e2_402,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,59836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_all_e7_1941_e2_6086,invalid,0,0.025,N/A,2,0,0,0,0,0,0,0,0,0.001,0.011,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63700
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory1/DRAGON_8,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,103940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_2,valid,2,0.027,1,9,0,0,0,0,0,0,0,0,0.002,0.006,0,0.001,3,2,3,1,1,0,0,2,1,0.021,0.535,0.267,0,0.021,0,0,0,31868
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e7_2910_e2_611,invalid,0,0.014,N/A,2,0,0,0,0,0,0,0,0,0.001,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_5,valid,2,0.046,2,13,0,0,0,0,0,0,0,0,0.005,0.009,0,0.002,5,2,4,1,1,0,0,3,2,0.021,0.688,0.414,1,4.274,1,0,0,38976
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e1_834_e2_3395,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,41216
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1708,valid,2,5.593,1,13,0,0,0,0,0,0,0,0,0.004,5.568,0,0.001,4,1,4,0,3,0,0,1,2,0.021,0.515,0.617,0,0.021,2,0,0,50908
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_1_e3_1884_e7_1875,valid,2,0.029,1,8,0,0,0,0,0,0,0,0,0.002,0.007,0,0.001,1,0,1,0,0,0,0,1,1,0.021,0.368,0.305,0,0.021,0,0,0,32528
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e7_1444_e7_638,valid,2,5.186,1,13,0,0,0,0,0,0,0,0,0.004,5.162,0,0.001,5,2,4,0,3,0,0,1,1,0.021,0.515,0.455,1,2.729,2,0,0,51736
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581,invalid,0,0.019,N/A,2,0,0,0,0,0,0,0,0,0.001,0.008,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41348
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e8_941,valid,2,37.149,3,28,0,0,0,0,0,0,0,0,0.008,37.108,0.002,0.002,13,2,11,1,7,0,0,3,4,0.021,0.786,0.94,1,2.73,8,1,0,73328
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e5_2444,invalid,0,0.011,N/A,2,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31132
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_all,valid,4,0.126,3 2 0,65,0,0,0,0,0,0.001,0.003,0,0.025,0.043,0.002,0.008,53,40,46,10,32,5,9,10,6,6.807,1.14,0.903,1,2.715,9,6,0,35344
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e4_1717,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e1_2667,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32448
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416,invalid,0,0.011,N/A,2,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30472
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e7_251,invalid,1,0.071,0,8,0,0,0,0,0,0,0,0,0.001,0.047,0,0.002,0,0,1,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,33764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_837_e3_135,invalid,1,0.055,0,8,0,0,0,0,0,0,0,0,0.001,0.032,0,0.002,0,0,1,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,34092
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e1_834,invalid,0,0.017,N/A,2,0,0,0,0,0,0,0,0,0,0.007,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41040
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_1_e2_162_e7_1545,valid,4,0.237,4 3 2,62,0,0,0,0,0,0.018,0.004,0.01,0.029,0.118,0.002,0.009,66,60,68,16,45,25,4,13,6,5.4,1.798,0.912,0,0.021,4,0,0,44728
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819,invalid,0,0.016,N/A,2,0,0,0,0,0,0,0,0,0.001,0.006,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33532
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_974,valid,2,0.027,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.108,0.495,0.434,0,0.021,1,0,0,33536
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e1_1753,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24588
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e2_237,invalid,0,0.011,N/A,2,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31004
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e5_2554,invalid,0,0.016,N/A,2,0,0,0,0,0,0,0,0,0.001,0.006,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33452
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e8_1177,valid,2,8.252,1,13,0,0,0,0,0,0,0,0,0.005,8.229,0.001,0.001,4,1,4,0,3,0,0,1,2,0.021,0.513,0.611,0,0.021,2,0,0,57044
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e7_2194,invalid,2,0.782,2 1,25,0,0,0,0,0,0,0,0,0.008,0.734,0.001,0.006,7,4,8,2,2,0,0,3,2,0.021,0.762,0.49,1,2.305,1,0,0,43724
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e3_1041,invalid,1,0.045,0,8,0,0,0,0,0,0,0,0,0.002,0.023,0,0.002,0,0,1,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,33516
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e5_1637,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31404
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447,invalid,2,0.656,2 1,25,0,0,0,0,0,0,0,0,0.008,0.609,0.001,0.006,7,4,8,2,2,0,0,3,2,0.021,0.762,0.49,1,2.305,1,0,0,41832
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581_e5_4006,invalid,0,0.013,N/A,1,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_i1,invalid,0,0.01,N/A,2,0,0,0,0,0,0,0,0,0.001,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29964
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929_e5_1826,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26616
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e4_34,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e8_2325,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31936
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_all_e4_1147_e7_497,valid,9,3.946,10 9 8 7 6 5 4 3,227,0,0,0.002,0,0.001,1.378,0.079,0.066,0.237,1.659,0.004,0.113,397,372,400,101,280,240,9,29,21,14.203,3.249,2.271,1,4.416,21,3,0.007,127160
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6_e7_938_e2_1012,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22636
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i2,invalid,1,0.026,0,8,0,0,0,0,0,0,0,0,0.001,0.006,0,0.002,0,0,1,0,0,0,0,0,0,0.021,0.021,0.021,0,0.021,0,0,0,32900
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e2_1758_e8_12,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e3_929_e6_2707,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24632
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i3_e1_447_e2_1098,invalid,0,0.011,N/A,2,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31268
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22672
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e1_1239_e1_1331,invalid,0,0.011,N/A,2,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31036
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_856,valid,2,25.181,3,28,0,0,0,0,0,0,0,0,0.009,25.137,0.002,0.002,13,2,11,1,7,0,0,4,3,0.021,0.977,0.713,1,3.035,8,1,0,72888
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e1_1753_e2_615,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33052
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e8_1329_e8_320,valid,2,10.61,1,13,0,0,0,0,0,0,0,0,0.003,10.588,0,0.001,4,1,4,0,3,0,0,1,2,0.021,0.515,0.617,0,0.021,2,0,0,54848
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e3_1864_e3_495,invalid,1,0.379,2,33,0,0,0,0,0,0,0.001,0,0.01,0.318,0.002,0.005,15,6,15,1,10,0,2,3,5,4.044,0.986,1.165,1,3.235,6,0,0.001,47496
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e7_425,valid,2,7.328,1,10,0,0,0,0,0,0,0,0,0.003,7.306,0,0.001,2,0,2,0,1,0,0,1,1,0.021,0.515,0.455,0,0.021,1,0,0,52544
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953,valid,2,54.366,3,28,0,0,0,0,0,0,0,0,0.009,54.324,0.002,0.002,14,4,12,1,8,0,0,4,4,0.021,1.006,0.883,1,3.035,7,1,0,77316
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_6_e8_1147_e2_1326,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,22444
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e3_302,invalid,1,0.656,2,32,0,0,0,0,0,0,0,0,0.01,0.6,0.002,0.005,14,3,13,1,8,0,0,4,4,0.021,1.002,0.876,1,3.032,8,1,0,52720
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e8_926_e7_961,invalid,0,0.016,N/A,2,0,0,0,0,0,0,0,0,0.001,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33028
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e5_2391,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31836
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e7_2910_e1_1021,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32920
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e7_2607,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33172
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e8_1896,invalid,0,0.016,N/A,2,0,0,0,0,0,0,0,0,0,0.006,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33508
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_3_e3_2581_e1_1130,invalid,0,0.012,N/A,1,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41104
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907_e7_1363,valid,2,41.287,4,29,0,0,0,0,0,0,0,0,0.01,41.233,0.002,0.004,12,3,11,0,7,0,2,4,5,3.582,0.972,0.901,1,2.995,5,0,0,88156
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_1118_e1_667,invalid,0,0.011,N/A,2,0,0,0,0,0,0,0,0,0.001,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31228
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e8_926_e1_1065,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_4,valid,3,0.079,2 0,39,0,0,0,0,0,0,0.003,0,0.015,0.031,0.001,0.004,24,19,23,4,17,0,9,6,4,4.864,0.884,0.655,1,2.364,3,0,0,33188
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_2_e8_656,valid,2,10.272,1,13,0,0,0,0,0,0,0,0,0.004,10.249,0.001,0.001,4,1,4,0,3,0,0,1,2,0.021,0.513,0.611,0,0.021,2,0,0,54168
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4_e8_420_e8_1525,valid,2,0.027,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.108,0.495,0.434,0,0.021,1,0,0,33648
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_4,valid,2,0.025,1,12,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,5,3,5,1,3,0,2,1,2,3.104,0.495,0.434,0,0.021,1,0,0,33456
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_3_e2_819_e1_1145,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26800
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e2_1599_e1_2383,invalid,0,0.014,N/A,2,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32944
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_1,valid,2,0.023,1,10,0,0,0,0,0,0,0,0,0.003,0.004,0,0.001,4,2,3,1,1,0,0,2,1,0.021,0.562,0.305,1,2.354,1,0,0,31940
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811_e2_1026,invalid,1,0.033,0,14,0,0,0,0,0,0,0,0,0.003,0.008,0,0.003,4,0,3,1,0,0,0,1,1,0.021,0.436,0.379,2,3.228,3,0,0,33296
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e7_837_e2_1394,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31284
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MESI_i1_e3_2145_e7_1847,invalid,0,0.013,N/A,2,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32384
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_2_e8_926_e8_2138,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26556
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_3_e1_1416_e3_1191,invalid,0,0.012,N/A,2,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31120
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e3_302_e1_1141,invalid,1,0.581,2,32,0,0,0,0,0,0,0,0,0.01,0.527,0.002,0.005,14,3,13,1,8,0,0,5,3,0.021,1.009,0.713,1,3.093,8,1,0,46928
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_all_e7_907,valid,2,30.729,4,31,0,0,0,0,0,0,0,0,0.011,30.671,0.002,0.005,16,6,14,2,8,0,2,4,6,3.595,0.993,1.075,2,3.484,6,0,0.001,76764
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/ILLINOIS_2_e2_2367_e3_1601,invalid,0,0.018,N/A,2,0,0,0,0,0,0,0,0,0,0.007,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41320
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_123_e8_953_e2_458,invalid,0,0.02,N/A,2,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31712
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/MOESI_all,unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,24808
experimental-result-main/kind2-benchmarks-master/FMCAD08/Int32/memory2/SYNAPSE_5_e1_811,invalid,1,0.042,1,21,0,0,0,0,0,0,0,0,0.006,0.01,0,0.003,9,0,6,1,2,0,0,2,3,0.021,0.547,0.515,2,3.286,7,2,0,33648
